year,month,day,date,state,magnitude,injuries,fatalities,start_latitude,start_longitude,end_latitude,end_longitude,length,width,region,season
2010,6,5,2010-06-05,IL,1,0,0,40.7616,-89.8175,40.756,-89.7437,3.88,75,mw,Summer
2010,6,5,2010-06-05,IL,1,0,0,41.0785,-87.9699,41.0787,-87.9581,0.62,30,mw,Summer
2010,6,5,2010-06-05,IL,1,0,0,41.0734,-87.741,41.0738,-87.7303,0.56,50,mw,Summer
2010,6,5,2010-06-05,IL,0,0,0,41.0819,-88.3435,41.0821,-88.2702,3.82,20,mw,Summer
2010,6,6,2010-06-06,PA,0,0,0,41.3565,-80.3977,41.36,-80.34,3.0,80,e,Summer
2010,6,6,2010-06-06,PA,0,0,0,41.7191,-79.6311,41.7216,-79.6218,0.51,20,e,Summer
2010,6,6,2010-06-06,PA,0,0,0,41.999,-80.4069,42.0119,-80.2953,5.8,50,e,Summer
2010,6,6,2010-06-06,OH,1,0,0,41.5909,-80.6307,41.6087,-80.5475,4.47,100,mw,Summer
2010,6,6,2010-06-06,MI,2,11,0,41.9663,-83.7692,41.9447,-83.5177,13.01,800,mw,Summer
2010,6,6,2010-06-06,NE,0,0,0,40.52,-101.56,40.4919,-101.549,2.02,20,mw,Summer
2010,6,6,2010-06-06,MI,1,0,0,41.9359,-83.3274,41.9802,-83.2393,5.15,500,mw,Summer
2010,6,6,2010-06-06,IN,0,0,0,40.1797,-85.4339,40.1797,-85.4339,0.1,25,mw,Summer
2010,6,6,2010-06-06,OH,0,0,0,40.2191,-83.4243,40.224,-83.3604,3.39,100,mw,Summer
2010,6,7,2010-06-07,NE,0,0,0,41.8698,-103.614,41.8698,-103.614,0.25,100,mw,Summer
2010,6,7,2010-06-07,NE,0,0,0,41.5488,-102.782,41.5488,-102.782,1.0,100,mw,Summer
2010,6,7,2010-06-07,NE,0,0,0,41.82,-103.631,41.82,-103.631,0.25,100,mw,Summer
2010,6,7,2010-06-07,NE,1,0,0,41.87,-103.645,41.7193,-103.361,21.0,100,mw,Summer
2010,6,7,2010-06-07,NE,0,0,0,42.01,-103.66,42.01,-103.66,0.5,100,mw,Summer
2010,6,7,2010-06-07,ND,0,0,0,46.1217,-103.415,46.1205,-103.409,0.29,25,mw,Summer
2010,6,7,2010-06-07,ND,0,0,0,46.2228,-103.65,46.2095,-103.62,1.69,25,mw,Summer
2010,6,7,2010-06-07,NE,0,0,0,42.1205,-102.908,42.1205,-102.908,2.0,100,mw,Summer
2010,6,8,2010-06-08,TX,0,0,0,29.7292,-94.9432,29.7302,-94.9412,0.14,10,s,Summer
2010,6,8,2010-06-08,MO,0,0,0,38.64,-94.35,38.6386,-94.3128,2.1,20,mw,Summer
2010,6,8,2010-06-08,KS,0,0,0,38.1688,-95.3319,38.1691,-95.3307,0.07,25,mw,Summer
2010,6,8,2010-06-08,KS,0,0,0,38.08,-95.88,38.0801,-95.8799,0.01,25,mw,Summer
2010,6,8,2010-06-08,KS,0,0,0,38.46,-95.44,38.4601,-95.4397,0.02,25,mw,Summer
2010,6,8,2010-06-08,IA,0,0,0,42.1335,-93.302,42.1329,-93.2973,0.24,20,mw,Summer
2010,6,8,2010-06-08,IA,0,0,0,42.1558,-93.6112,42.155,-93.6028,0.44,20,mw,Summer
2010,6,8,2010-06-08,CO,0,0,0,39.261,-104.129,39.261,-104.129,0.1,50,w,Summer
2010,6,8,2010-06-08,KS,0,0,0,38.4996,-95.6748,38.5014,-95.6684,0.37,30,mw,Summer
2010,6,9,2010-06-09,KY,0,0,0,37.0898,-85.3512,37.094,-85.3418,0.6,40,s,Summer
2010,6,9,2010-06-09,TX,1,0,0,30.0104,-94.4157,30.0487,-94.4026,2.76,100,s,Summer
2010,6,10,2010-06-10,TX,1,0,0,31.312,-95.6555,31.351,-95.6418,2.81,75,s,Summer
2010,6,10,2010-06-10,TX,0,0,0,31.4527,-95.4753,31.4705,-95.4619,1.46,25,s,Summer
2010,6,10,2010-06-10,CO,0,0,0,39.8892,-103.048,39.8892,-103.048,0.1,50,w,Summer
2010,6,10,2010-06-10,CO,0,0,0,40.06,-104.42,40.06,-104.42,0.1,50,w,Summer
2010,6,10,2010-06-10,CO,0,0,0,39.66,-103.99,39.66,-103.99,0.1,50,w,Summer
2010,6,10,2010-06-10,CO,0,0,0,39.73,-103.56,39.73,-103.56,0.1,100,w,Summer
2010,6,11,2010-06-11,CO,0,0,0,39.13,-103.93,39.13,-103.93,0.1,50,w,Summer
2010,6,11,2010-06-11,CO,0,0,0,39.3301,-103.392,39.3301,-103.392,0.1,50,w,Summer
2010,6,11,2010-06-11,KS,0,0,0,39.5143,-100.253,39.5109,-100.253,0.23,25,mw,Summer
2010,6,11,2010-06-11,KS,0,0,0,39.5586,-100.3,39.5671,-100.305,0.66,25,mw,Summer
2010,6,11,2010-06-11,KS,0,0,0,39.5588,-100.296,39.5675,-100.302,0.67,25,mw,Summer
2010,6,11,2010-06-11,KS,1,0,0,39.5143,-100.253,39.5646,-100.255,3.48,50,mw,Summer
2010,6,11,2010-06-11,NE,0,0,0,40.4842,-99.85,40.4842,-99.85,0.1,20,mw,Summer
2010,6,11,2010-06-11,NE,0,0,0,41.15,-101.11,41.15,-101.11,0.1,10,mw,Summer
2010,6,11,2010-06-11,NE,0,0,0,41.13,-100.89,41.13,-100.89,0.1,10,mw,Summer
2010,6,11,2010-06-11,OH,0,0,0,40.7464,-84.13,40.7475,-84.1281,0.13,25,mw,Summer
2010,6,12,2010-06-12,TX,0,0,0,35.9042,-101.73,35.9057,-101.72,0.56,25,s,Summer
2010,6,12,2010-06-12,KS,1,0,0,38.4783,-98.3529,38.4945,-98.3256,1.85,75,mw,Summer
2010,6,12,2010-06-12,KS,0,0,0,38.49,-98.42,38.4939,-98.4142,0.42,50,mw,Summer
2010,6,12,2010-06-12,KS,1,0,0,38.3885,-98.8189,38.3942,-98.8081,0.7,75,mw,Summer
2010,6,12,2010-06-12,KS,0,0,0,38.43,-98.81,38.434,-98.8021,0.51,50,mw,Summer
2010,6,12,2010-06-12,IN,0,0,0,39.4407,-86.6078,39.4462,-86.4992,5.81,75,mw,Summer
2010,6,12,2010-06-12,KS,0,0,0,38.49,-98.58,38.4945,-98.574,0.45,50,mw,Summer
2010,6,13,2010-06-13,NE,1,0,0,40.0457,-99.7657,40.0645,-99.7428,1.78,300,mw,Summer
2010,6,13,2010-06-13,OK,0,0,0,36.53,-100.55,36.556,-100.464,5.11,25,Unknown,Summer
2010,6,13,2010-06-13,OK,0,0,0,36.62,-100.322,36.6316,-100.268,3.07,25,Unknown,Summer
2010,6,13,2010-06-13,OK,0,0,0,36.62,-100.3,36.6288,-100.256,2.51,25,Unknown,Summer
2010,6,13,2010-06-13,OK,0,0,0,36.6588,-100.237,36.6686,-100.188,2.79,25,Unknown,Summer
2010,6,13,2010-06-13,TX,0,0,0,36.18,-100.53,36.1822,-100.525,0.32,25,s,Summer
2010,6,14,2010-06-14,TX,0,0,0,33.2901,-101.733,33.2911,-101.73,0.2,40,s,Summer
2010,6,14,2010-06-14,TX,0,0,0,32.711,-102.046,32.7142,-102.037,0.56,50,s,Summer
2010,6,16,2010-06-16,SD,2,0,0,45.06,-101.33,45.0581,-101.322,0.4,50,mw,Summer
2010,6,16,2010-06-16,SD,2,2,0,45.0356,-101.613,45.0553,-101.608,1.38,450,mw,Summer
2010,6,16,2010-06-16,SD,0,0,0,45.09,-101.64,45.09,-101.64,0.05,30,mw,Summer
2010,6,16,2010-06-16,SD,0,0,0,45.0604,-101.609,45.0604,-101.609,0.05,30,mw,Summer
2010,6,16,2010-06-16,SD,1,0,0,45.0291,-101.681,45.0551,-101.653,2.26,450,mw,Summer
2010,6,16,2010-06-16,SD,0,0,0,44.9487,-101.77,44.9487,-101.77,0.01,20,mw,Summer
2010,6,16,2010-06-16,MT,2,0,0,45.18,-108.69,45.2,-108.68,1.0,75,w,Summer
2010,6,16,2010-06-16,MT,1,0,0,47.9946,-106.085,48.0313,-106.072,2.61,17,w,Summer
2010,6,16,2010-06-16,SD,0,0,0,45.01,-101.77,45.01,-101.77,0.1,30,mw,Summer
2010,6,17,2010-06-17,ND,0,0,0,47.1905,-98.8899,47.1946,-98.8839,0.4,25,mw,Summer
2010,6,17,2010-06-17,ND,0,0,0,47.58,-97.8,47.6403,-97.7761,4.32,30,mw,Summer
2010,6,17,2010-06-17,ND,0,0,0,46.7971,-99.2611,46.8311,-99.2306,2.76,25,mw,Summer
2010,6,17,2010-06-17,ND,0,0,0,48.89,-102.92,48.94,-102.93,3.48,25,mw,Summer
2010,6,17,2010-06-17,MN,3,2,1,47.64,-96.18,47.8522,-96.0703,15.0,150,mw,Summer
2010,6,17,2010-06-17,MN,3,0,0,43.8588,-93.1273,43.9123,-93.0824,4.32,440,mw,Summer
2010,6,17,2010-06-17,MN,3,0,0,43.7567,-93.2367,43.8239,-93.1651,5.01,600,mw,Summer
2010,6,17,2010-06-17,MN,2,2,0,45.7277,-92.8743,45.8023,-92.7538,7.82,400,mw,Summer
2010,6,17,2010-06-17,MN,2,1,0,43.8947,-93.0903,43.9246,-92.9661,6.61,100,mw,Summer
2010,6,17,2010-06-17,MN,2,0,0,43.5314,-93.7229,43.5638,-93.6983,2.5,50,mw,Summer
2010,6,17,2010-06-17,MN,2,0,0,43.5129,-93.7331,43.5334,-93.7261,1.46,50,mw,Summer
2010,6,17,2010-06-17,MN,1,0,0,44.0649,-92.5395,44.0802,-92.4966,2.38,150,mw,Summer
2010,6,17,2010-06-17,MN,1,0,0,43.8103,-93.1627,43.8385,-93.1442,2.16,220,mw,Summer
2010,6,17,2010-06-17,ND,0,0,0,47.17,-98.23,47.17,-98.23,0.2,15,mw,Summer
2010,6,17,2010-06-17,MN,3,0,0,43.702,-93.4188,43.9435,-93.3757,18.15,1320,mw,Summer
2010,6,17,2010-06-17,ND,0,0,0,47.83,-98.88,47.86,-98.88,1.2,15,mw,Summer
2010,6,17,2010-06-17,MN,1,0,0,43.6987,-93.2945,43.7567,-93.2367,4.94,220,mw,Summer
2010,6,17,2010-06-17,ND,0,0,0,48.16,-97.97,48.1767,-97.9134,3.0,25,mw,Summer
2010,6,17,2010-06-17,WI,1,0,0,44.32,-91.79,44.3193,-91.7438,2.28,25,mw,Summer
2010,6,17,2010-06-17,WI,0,0,0,45.806,-92.752,45.81,-92.749,0.31,200,mw,Summer
2010,6,17,2010-06-17,ND,2,0,0,47.35,-97.62,47.3643,-97.5721,3.0,75,mw,Summer
2010,6,17,2010-06-17,ND,2,0,0,47.9,-97.3,48.02,-97.3484,7.0,100,mw,Summer
2010,6,17,2010-06-17,ND,2,0,0,47.31,-97.78,47.4145,-97.8,7.0,75,mw,Summer
2010,6,17,2010-06-17,ND,1,0,0,48.09,-97.69,48.15,-97.7151,4.0,75,mw,Summer
2010,6,17,2010-06-17,ND,1,0,0,48.2,-97.85,48.2311,-97.8201,2.0,50,mw,Summer
2010,6,17,2010-06-17,ND,1,0,0,48.25,-97.16,48.3,-97.0874,5.0,50,mw,Summer
2010,6,17,2010-06-17,ND,1,0,0,47.96,-97.21,48.07,-97.1917,10.0,50,mw,Summer
2010,6,17,2010-06-17,ND,1,0,0,47.25,-97.67,47.3507,-97.6847,7.0,50,mw,Summer
2010,6,17,2010-06-17,ND,1,0,0,47.01,-98.11,47.025,-98.11,1.0,100,mw,Summer
2010,6,17,2010-06-17,ND,1,0,0,45.9918,-102.642,45.9973,-102.632,0.62,20,mw,Summer
2010,6,17,2010-06-17,ND,0,0,0,48.09,-97.48,48.1201,-97.4949,2.0,25,mw,Summer
2010,6,17,2010-06-17,ND,0,0,0,47.76,-97.15,47.8602,-97.1153,8.0,30,mw,Summer
2010,6,17,2010-06-17,ND,0,0,0,48.08,-97.64,48.0921,-97.65,1.0,25,mw,Summer
2010,6,17,2010-06-17,ND,0,0,0,47.63,-97.57,47.6631,-97.5289,2.98,50,mw,Summer
2010,6,17,2010-06-17,MN,1,0,0,43.7634,-93.3179,43.9296,-93.2286,12.59,600,mw,Summer
2010,6,17,2010-06-17,MN,1,1,0,47.93,-96.38,47.9577,-96.3502,2.0,50,mw,Summer
2010,6,17,2010-06-17,MN,1,0,0,43.5692,-93.6512,43.5754,-93.6435,0.58,50,mw,Summer
2010,6,17,2010-06-17,MN,0,0,0,45.4836,-93.9543,45.5197,-93.9637,2.54,30,mw,Summer
2010,6,17,2010-06-17,MN,0,0,0,45.4874,-93.9612,45.4883,-93.9612,0.06,10,mw,Summer
2010,6,17,2010-06-17,MN,0,0,0,47.15,-94.8,47.16,-94.78,1.0,30,mw,Summer
2010,6,17,2010-06-17,MN,0,0,0,47.2,-94.91,47.2402,-94.9151,4.0,30,mw,Summer
2010,6,17,2010-06-17,MN,0,0,0,43.5275,-94.0344,43.5513,-94.0235,1.73,20,mw,Summer
2010,6,17,2010-06-17,MN,0,0,0,44.1002,-93.8794,44.1438,-93.8806,3.02,50,mw,Summer
2010,6,17,2010-06-17,MN,0,0,0,45.201,-93.868,45.2721,-93.8378,5.13,50,mw,Summer
2010,6,17,2010-06-17,MN,0,0,0,46.61,-94.88,46.749,-94.648,14.76,200,mw,Summer
2010,6,17,2010-06-17,MN,0,0,0,43.5331,-94.148,43.5714,-94.147,2.65,75,mw,Summer
2010,6,17,2010-06-17,MN,0,0,0,47.44,-95.91,47.5368,-95.8489,6.0,40,mw,Summer
2010,6,17,2010-06-17,MN,0,0,0,47.22,-96.2,47.2479,-96.1912,1.0,25,mw,Summer
2010,6,17,2010-06-17,IA,0,0,0,43.4896,-93.8661,43.4985,-93.8381,1.53,30,mw,Summer
2010,6,17,2010-06-17,IA,0,0,0,43.457,-94.0286,43.4638,-94.0191,0.67,20,mw,Summer
2010,6,17,2010-06-17,IA,0,0,0,43.3737,-94.1649,43.3808,-94.1551,0.69,20,mw,Summer
2010,6,17,2010-06-17,MN,0,0,0,44.9689,-94.0823,44.9773,-94.0716,0.78,25,mw,Summer
2010,6,17,2010-06-17,MN,0,0,0,43.5097,-93.8644,43.5184,-93.85,0.94,30,mw,Summer
2010,6,17,2010-06-17,MN,0,0,0,46.67,-95.75,46.67,-95.75,0.2,15,mw,Summer
2010,6,17,2010-06-17,MN,0,0,0,43.5253,-93.8356,43.5298,-93.8305,0.4,30,mw,Summer
2010,6,17,2010-06-17,MN,1,0,0,48.27,-96.64,48.3637,-96.5368,7.0,200,mw,Summer
2010,6,17,2010-06-17,MN,1,0,0,43.6607,-93.4748,43.6723,-93.4607,1.07,100,mw,Summer
2010,6,17,2010-06-17,MN,1,0,0,47.78,-96.49,47.8102,-96.4652,3.0,150,mw,Summer
2010,6,17,2010-06-17,MN,1,0,0,47.84,-96.82,47.9303,-96.82,7.0,150,mw,Summer
2010,6,17,2010-06-17,MN,0,0,0,48.09,-96.71,48.1234,-96.72,2.0,75,mw,Summer
2010,6,17,2010-06-17,MN,1,0,0,48.46,-95.62,48.55,-95.5781,4.0,40,mw,Summer
2010,6,17,2010-06-17,MN,1,0,0,47.16,-95.15,47.2222,-95.0787,6.0,80,mw,Summer
2010,6,17,2010-06-17,MN,1,0,0,47.64,-95.43,47.6566,-95.43,1.0,40,mw,Summer
2010,6,17,2010-06-17,MN,1,0,0,46.2963,-95.23,46.315,-95.213,1.52,40,mw,Summer
2010,6,17,2010-06-17,MN,1,0,0,47.34,-95.49,47.38,-95.49,3.0,30,mw,Summer
2010,6,17,2010-06-17,MN,1,0,0,47.18,-95.38,47.2042,-95.38,1.0,40,mw,Summer
2010,6,17,2010-06-17,MN,0,0,0,43.8965,-93.0529,43.9703,-93.013,5.49,50,mw,Summer
2010,6,17,2010-06-17,MN,0,0,0,46.9134,-93.5919,46.9154,-93.5775,0.69,25,mw,Summer
2010,6,17,2010-06-17,MN,0,0,0,43.5365,-93.6631,43.5381,-93.6583,0.26,50,mw,Summer
2010,6,17,2010-06-17,MN,1,0,0,48.1,-95.78,48.1398,-95.7847,2.0,30,mw,Summer
2010,6,18,2010-06-18,IA,0,0,0,41.3179,-93.8068,41.3211,-93.7961,0.59,25,mw,Summer
2010,6,18,2010-06-18,FL,0,0,0,27.65,-80.5623,27.65,-80.5623,0.02,10,s,Summer
2010,6,19,2010-06-19,KS,1,0,0,39.6684,-97.9971,39.6603,-97.9691,2.1,350,mw,Summer
2010,6,20,2010-06-20,WY,0,0,0,43.1469,-105.545,43.1469,-105.545,0.25,25,w,Summer
2010,6,20,2010-06-20,SD,0,0,0,43.9969,-102.248,43.9969,-102.246,0.05,20,mw,Summer
2010,6,20,2010-06-20,WY,0,0,0,41.7295,-104.803,41.7002,-104.669,7.19,100,w,Summer
2010,6,20,2010-06-20,NE,2,0,0,40.0238,-98.0802,40.018,-98.0532,1.49,1300,mw,Summer
2010,6,20,2010-06-20,KS,0,0,0,38.5117,-101.127,38.5176,-101.113,0.87,100,mw,Summer
2010,6,20,2010-06-20,KS,0,0,0,39.7866,-98.412,39.7866,-98.412,0.1,20,mw,Summer
2010,6,20,2010-06-20,KS,0,0,0,38.4958,-101.129,38.4931,-101.12,0.49,100,mw,Summer
2010,6,20,2010-06-20,FL,0,0,0,29.7495,-81.5563,29.7989,-81.5625,3.43,10,s,Summer
2010,6,20,2010-06-20,MT,2,0,0,45.81,-108.48,45.8,-108.48,0.69,120,w,Summer
2010,6,21,2010-06-21,MN,0,0,0,48.36,-96.42,48.3589,-96.3703,2.29,50,mw,Summer
2010,6,21,2010-06-21,MT,0,0,0,47.9644,-107.317,47.9644,-107.317,0.1,1,w,Summer
2010,6,21,2010-06-21,MT,1,0,0,45.21,-106.2,45.21,-106.19,1.0,200,w,Summer
2010,6,21,2010-06-21,MT,2,0,0,45.34,-105.55,45.35,-105.55,0.5,100,w,Summer
2010,6,21,2010-06-21,ND,0,0,0,48.44,-97.21,48.45,-97.16,2.39,75,mw,Summer
2010,6,21,2010-06-21,WI,1,0,0,42.6335,-90.0408,42.6455,-90.0004,2.22,75,mw,Summer
2010,6,21,2010-06-21,WI,1,0,0,43.1145,-89.6479,43.1155,-89.645,0.16,40,mw,Summer
2010,6,21,2010-06-21,WI,1,0,0,42.898,-88.9835,42.911,-88.9645,1.32,100,mw,Summer
2010,6,21,2010-06-21,WI,1,0,0,42.9102,-88.2148,42.9112,-88.0985,5.89,200,mw,Summer
2010,6,21,2010-06-21,WI,2,15,0,42.8679,-88.5031,42.871,-88.4,5.22,880,mw,Summer
2010,6,21,2010-06-21,MN,0,0,0,48.43,-96.69,48.4398,-96.6454,2.15,100,mw,Summer
2010,6,21,2010-06-21,ND,0,0,0,47.77,-97.69,47.7402,-97.5548,7.0,100,mw,Summer
2010,6,21,2010-06-21,MN,0,0,0,48.46,-97.1,48.5,-96.9,9.57,75,mw,Summer
2010,6,21,2010-06-21,MN,0,0,0,47.95,-95.02,47.95,-95.02,0.1,25,mw,Summer
2010,6,21,2010-06-21,KS,0,0,0,39.18,-100.55,39.1862,-100.545,0.51,10,mw,Summer
2010,6,21,2010-06-21,MI,0,0,0,42.842,-85.9818,42.8254,-85.9267,2.42,200,mw,Summer
2010,6,21,2010-06-21,CO,0,0,0,40.28,-103.83,40.28,-103.83,0.1,50,w,Summer
2010,6,21,2010-06-21,CO,0,0,0,40.27,-103.72,40.27,-103.72,0.1,50,w,Summer
2010,6,21,2010-06-21,CO,0,0,0,40.22,-103.39,40.22,-103.39,0.1,50,w,Summer
2010,6,21,2010-06-21,IA,0,0,0,40.73,-91.8,40.7301,-91.7988,0.06,25,mw,Summer
2010,6,21,2010-06-21,IA,0,0,0,40.69,-91.3516,40.69,-91.35,0.08,25,mw,Summer
2010,6,21,2010-06-21,CO,1,0,0,39.9061,-102.428,39.8644,-102.211,11.84,25,w,Summer
2010,6,21,2010-06-21,IL,0,0,0,40.48,-87.8089,40.4803,-87.8016,0.4,50,mw,Summer
2010,6,21,2010-06-21,IL,0,0,0,40.51,-87.89,40.5099,-87.8853,0.25,20,mw,Summer
2010,6,21,2010-06-21,IL,0,0,0,40.4023,-87.7142,40.4026,-87.7032,0.6,50,mw,Summer
2010,6,21,2010-06-21,IL,0,0,0,40.33,-90.57,40.3304,-90.5582,0.62,25,mw,Summer
2010,6,21,2010-06-21,IL,0,0,0,40.5511,-88.2619,40.5513,-88.2582,0.2,20,mw,Summer
2010,6,22,2010-06-22,NE,0,0,0,41.4891,-103.554,41.4891,-103.554,0.5,30,mw,Summer
2010,6,22,2010-06-22,WY,0,0,0,43.9976,-104.458,43.9976,-104.458,0.01,30,w,Summer
2010,6,22,2010-06-22,PA,1,0,0,41.99,-76.36,41.99,-76.34,1.03,250,e,Summer
2010,6,22,2010-06-22,PA,0,0,0,40.2709,-76.5235,40.2709,-76.5235,0.11,50,e,Summer
2010,6,22,2010-06-22,NE,0,0,0,42.71,-102.49,42.71,-102.49,0.01,10,mw,Summer
2010,6,22,2010-06-22,NE,0,0,0,41.5211,-103.75,41.5211,-103.75,0.5,30,mw,Summer
2010,6,22,2010-06-22,IA,0,0,0,42.4465,-94.932,42.453,-94.9203,0.75,30,mw,Summer
2010,6,22,2010-06-22,IA,0,0,0,42.94,-95.69,42.9405,-95.689,0.06,50,mw,Summer
2010,6,22,2010-06-22,IA,0,0,0,42.81,-95.81,42.82,-95.79,1.23,50,mw,Summer
2010,6,22,2010-06-22,IA,0,0,0,42.691,-93.9556,42.6817,-93.9183,2.0,50,mw,Summer
2010,6,22,2010-06-22,IA,0,0,0,42.7036,-94.3504,42.7109,-94.3346,0.95,35,mw,Summer
2010,6,22,2010-06-22,NE,0,0,0,41.4921,-103.75,41.4921,-103.75,0.5,30,mw,Summer
2010,6,23,2010-06-23,WI,0,0,0,43.3361,-90.8286,43.3257,-90.7531,3.86,25,mw,Summer
2010,6,23,2010-06-23,OH,0,0,0,40.8295,-84.5966,40.8298,-84.5788,0.93,50,mw,Summer
2010,6,23,2010-06-23,MI,1,0,0,42.0467,-83.6751,42.0189,-83.4549,11.47,100,mw,Summer
2010,6,23,2010-06-23,MI,0,0,0,42.1346,-83.7483,42.1489,-83.6787,3.7,75,mw,Summer
2010,6,23,2010-06-23,IN,1,0,0,41.2573,-85.8823,41.2351,-85.7949,4.79,150,mw,Summer
2010,6,23,2010-06-23,IN,1,0,0,41.5238,-85.7579,41.5065,-85.6954,3.45,100,mw,Summer
2010,6,23,2010-06-23,IN,1,0,0,41.5543,-86.0496,41.523,-85.8242,11.85,50,mw,Summer
2010,6,23,2010-06-23,IA,1,0,0,42.8036,-92.3134,42.8041,-92.3077,0.29,35,mw,Summer
2010,6,23,2010-06-23,IL,1,0,0,41.5052,-87.7118,41.4909,-87.6691,2.42,200,mw,Summer
2010,6,23,2010-06-23,IN,1,0,0,41.5713,-85.8311,41.5728,-85.8109,1.05,50,mw,Summer
2010,6,23,2010-06-23,IN,0,0,0,41.4561,-85.7135,41.4491,-85.679,1.85,50,mw,Summer
2010,6,23,2010-06-23,IN,0,0,0,41.6551,-85.7216,41.6555,-85.7154,0.32,25,mw,Summer
2010,6,24,2010-06-24,ND,0,0,0,48.22,-97.45,48.22,-97.3831,3.0,30,mw,Summer
2010,6,25,2010-06-25,TN,0,0,0,35.2816,-89.0302,35.2768,-89.02,0.67,50,s,Summer
2010,6,25,2010-06-25,NE,0,0,0,41.7958,-100.827,41.7856,-100.841,1.0,20,mw,Summer
2010,6,25,2010-06-25,MN,1,0,0,44.1067,-94.2189,44.0747,-94.1455,4.26,75,mw,Summer
2010,6,25,2010-06-25,ND,1,0,0,46.7418,-100.999,46.7342,-100.967,1.64,50,mw,Summer
2010,6,25,2010-06-25,ND,0,0,0,46.2445,-100.535,46.2394,-100.528,0.48,20,mw,Summer
2010,6,25,2010-06-25,MN,2,0,0,44.0054,-94.0399,43.98,-94.0251,1.9,40,mw,Summer
2010,6,25,2010-06-25,MN,2,0,0,44.1001,-94.1394,44.0896,-94.13,0.86,50,mw,Summer
2010,6,25,2010-06-25,MN,2,0,0,44.2717,-94.355,44.2495,-94.273,4.34,75,mw,Summer
2010,6,25,2010-06-25,MN,2,0,0,44.34,-94.6602,44.3399,-94.6536,0.33,50,mw,Summer
2010,6,25,2010-06-25,NE,0,0,0,42.14,-100.42,42.1275,-100.427,0.93,20,mw,Summer
2010,6,25,2010-06-25,MN,0,0,0,43.625,-94.4493,43.6197,-94.4455,0.42,30,mw,Summer
2010,6,25,2010-06-25,MN,0,0,0,43.8101,-93.4911,43.7979,-93.4859,0.89,30,mw,Summer
2010,6,25,2010-06-25,MN,0,0,0,43.8808,-94.5693,43.8671,-94.5693,0.95,10,mw,Summer
2010,6,25,2010-06-25,MN,0,0,0,44.0941,-94.0256,44.0918,-94.0197,0.33,50,mw,Summer
2010,6,25,2010-06-25,MN,0,0,0,44.2,-95.3,44.202,-95.296,0.24,50,mw,Summer
2010,6,25,2010-06-25,IA,1,0,0,42.97,-95.78,42.94,-95.73,3.27,100,mw,Summer
2010,6,25,2010-06-25,IA,1,0,0,43.425,-95.897,43.414,-95.878,1.22,100,mw,Summer
2010,6,25,2010-06-25,IA,0,0,0,43.09,-95.85,43.084,-95.842,0.58,200,mw,Summer
2010,6,25,2010-06-25,IA,0,0,0,43.14,-95.9,43.138,-95.897,0.2,50,mw,Summer
2010,6,25,2010-06-25,IA,0,0,0,43.28,-95.75,43.278,-95.748,0.17,50,mw,Summer
2010,6,25,2010-06-25,MN,1,0,0,44.2413,-95.3601,44.2043,-95.3366,2.81,200,mw,Summer
2010,6,26,2010-06-26,MN,0,0,0,43.7339,-93.9292,43.7348,-93.9187,0.53,30,mw,Summer
2010,6,26,2010-06-26,SD,0,0,0,44.17,-97.73,44.17,-97.725,0.25,50,mw,Summer
2010,6,26,2010-06-26,SD,0,0,0,43.42,-97.54,43.42,-97.539,0.05,50,mw,Summer
2010,6,26,2010-06-26,ND,1,0,0,48.43,-97.42,48.42,-97.291,6.0,200,mw,Summer
2010,6,26,2010-06-26,MN,1,0,0,48.23,-96.72,48.23,-96.6635,3.0,100,mw,Summer
2010,6,26,2010-06-26,MN,0,0,0,44.5798,-93.4351,44.5852,-93.398,1.86,50,mw,Summer
2010,6,26,2010-06-26,MN,0,0,0,43.7466,-93.7523,43.7477,-93.7369,0.77,50,mw,Summer
2010,6,26,2010-06-26,MN,0,0,0,44.5256,-93.5761,44.5362,-93.553,1.36,50,mw,Summer
2010,6,26,2010-06-26,IA,0,0,0,43.43,-95.54,43.43,-95.538,0.1,50,mw,Summer
2010,6,26,2010-06-26,IA,0,0,0,43.31,-95.79,43.31,-95.787,0.15,50,mw,Summer
2010,6,26,2010-06-26,MN,0,0,0,43.6873,-94.1618,43.689,-94.1075,2.71,30,mw,Summer
2010,6,26,2010-06-26,MN,0,0,0,44.4886,-93.6973,44.4901,-93.6908,0.34,25,mw,Summer
2010,6,26,2010-06-26,MN,0,0,0,47.92,-96.79,47.8958,-96.62,8.05,50,mw,Summer
2010,6,27,2010-06-27,WI,1,1,0,42.7031,-87.9153,42.688,-87.8272,4.6,100,mw,Summer
2010,6,27,2010-06-27,PA,0,0,0,42.1263,-80.1456,42.1285,-80.1461,0.16,75,e,Summer
2010,6,27,2010-06-27,NY,1,0,0,42.0044,-77.8375,42.0214,-77.6972,7.44,250,e,Summer
2010,6,27,2010-06-27,MI,1,4,1,42.9943,-82.6119,42.9945,-82.5544,2.91,250,mw,Summer
2010,6,27,2010-06-27,OH,1,0,0,41.9522,-80.5974,41.9577,-80.5538,2.27,100,mw,Summer
2010,6,27,2010-06-27,MI,0,0,0,43.3205,-83.0706,43.3206,-83.0613,0.47,50,mw,Summer
2010,6,27,2010-06-27,MI,0,0,0,42.3461,-85.8889,42.3514,-85.8773,0.7,50,mw,Summer
2010,6,27,2010-06-27,IL,0,0,0,38.2869,-88.8557,38.2874,-88.8507,0.27,50,mw,Summer
